nb_projet_siret,annee_creation,kw_renovation,kw_energetique,kw_batiment,kw_ecole,kw_eclairage,kw_incendie,kw_mobilite,kw_isolation,kw_chauffage,kw_photovolta,kw_recyclage,kw_benef_commune,kw_benef_ville,kw_benef_departement,kw_benef_region,kw_benef_metropole,kw_benef_communaute,kw_benef_syndicat,kw_benef_association,kw_benef_territoires,kw_benef_public,categorie_entreprise_ETI,categorie_entreprise_GE,categorie_entreprise_PME,economie_sociale_solidaire_unite_legale_N,economie_sociale_solidaire_unite_legale_Non_renseigne,economie_sociale_solidaire_unite_legale_O,demarche,nom_region,nom_departement,code_departement,forme_juridique_beneficiaire,code_commune,nom_commune,siret,activite_principale,code_postal,tranche_effectifs_unite_legale,annee_creation_bin,montant_engage_log
3,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,11.941259552842595,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,11.109750369020244,11.109750369020244,11.077854105620602,10.894518710219307,11.004564765914484,12.145701479004963,10.898415635135263,13.600099285383928
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,12.203846975112604,11.894195721774171,11.894195721774171,10.867898869298177,11.310575480213974,11.310575480213974,11.310575480213974,10.894518710219307,11.310575480213974,12.182803577485947,10.898415635135263,13.815511557963774
1,1983,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.620143400852314,11.012565649856983,11.012565649856983,10.867898869298177,10.920807796536925,10.920807796536925,10.920807796536925,10.894518710219307,10.920807796536925,10.070993727253382,10.898415635135263,10.819798284210286
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,10.817955039246725,10.817955039246725,10.817955039246725,10.894518710219307,10.687392330837643,10.752045520711334,10.898415635135263,10.029282848580436
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.391360749587797,11.237228794716048,11.237228794716048,11.237228794716048,10.867898869298177,11.055841275412583,11.15987673435442,11.055841275412583,10.894518710219307,11.055841275412583,11.655759499038734,10.898415635135263,12.973062770269888
1,1983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,10.469612630640494,8.997239440994074,8.997239440994074,10.867898869298177,10.51882445627086,10.51882445627086,10.51882445627086,10.894518710219307,10.44853433668444,10.410010136077346,10.898415635135263,7.730196763370474
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.604141597915584,11.069002998076362,10.599465229495417,10.599465229495417,10.867898869298177,10.894411120753494,10.894411120753494,10.894411120753494,10.894518710219307,10.894411120753494,11.041263967128458,10.898415635135263,10.786220053103763
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.604141597915584,11.110708772783159,10.529336661946624,10.529336661946624,10.867898869298177,10.850022164226,10.850022164226,10.897346688207048,10.894518710219307,10.850022164226,11.273248658116424,10.898415635135263,10.639478682087963
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.01358307059093,10.620143400852314,11.495749209573386,11.495749209573386,10.867898869298177,10.909165001420911,10.909165001420911,10.909165001420911,10.894518710219307,10.909165001420911,10.070993727253382,10.898415635135263,10.73031298993552
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.545077626035809,11.545077626035809,10.867898869298177,10.756945724554798,10.756945724554798,10.756945724554798,10.894518710219307,10.947617311843477,10.295698749064284,10.898415635135263,9.560371695862488
14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.60945251035581,11.012554294749847,11.012554294749847,10.236398269268328,10.558478293416394,10.558478293416394,10.503499262008981,10.894518710219307,10.558478293416394,10.752045520711334,10.846105734621867,9.798339236584575
2,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.683595028576557,10.683595028576557,10.867898869298177,10.763015650920694,10.763015650920694,10.763015650920694,10.894518710219307,10.763015650920694,11.499769794966772,10.846105734621867,10.734381820927437
3,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.01358307059093,10.912202696038703,10.791039736291108,10.791039736291108,10.628254886499958,11.086969975855542,11.086969975855542,11.001805105971144,10.894518710219307,11.032724941809462,11.273248658116424,10.846105734621867,11.715057818961629
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,11.367276355560078,11.367276355560078,10.867898869298177,11.10129138828199,11.10129138828199,11.302552683722306,10.894518710219307,11.10129138828199,12.182803577485947,10.898415635135263,13.487007879880162
2,1983,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.815375828204525,10.902684384359224,10.902684384359224,10.867898869298177,10.887960840444293,10.887960840444293,10.887960840444293,10.894518710219307,10.825685888756096,10.410010136077346,10.898415635135263,10.136969478216763
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.599465229495417,10.599465229495417,10.867898869298177,11.047941015653777,11.047941015653777,11.047941015653777,10.894518710219307,11.047941015653777,11.470033703793069,10.898415635135263,11.796930786449568
15,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,11.04404863079418,10.553707547090898,10.553707547090898,10.054441402351973,10.411190449621749,10.411190449621749,10.411190449621749,10.894518710219307,10.428412658455645,10.410010136077346,10.846105734621867,9.664097107306471
2,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.60945251035581,10.412226163993791,10.412226163993791,10.867898869298177,10.979195510221166,10.979195510221166,10.979195510221166,10.894518710219307,10.88955003398532,10.752045520711334,10.898415635135263,10.893655315613483
14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.60945251035581,11.012554294749847,11.012554294749847,10.236398269268328,10.558478293416394,10.558478293416394,10.503499262008981,10.894518710219307,10.558478293416394,10.752045520711334,10.846105734621867,10.319512376741647
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.252228936904329,10.252228936904329,10.867898869298177,10.765425353352368,10.765425353352368,10.765425353352368,10.894518710219307,10.765425353352368,10.752045520711334,10.898415635135263,9.625545227710319
1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,10.60945251035581,10.051445036665044,10.051445036665044,11.921245869734625,11.244195914805198,11.244195914805198,11.336177396083293,10.894518710219307,11.110800669875603,11.905517505015311,10.898415635135263,14.012285180855482
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.04404863079418,11.045283369964402,11.045283369964402,10.867898869298177,11.089704531901347,11.089704531901347,11.089704531901347,10.894518710219307,11.014198327766039,10.752045520711334,10.898415635135263,12.117920763866815
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,11.04404863079418,11.081903968983852,11.081903968983852,10.867898869298177,10.63421102701659,10.63421102701659,10.63421102701659,10.894518710219307,10.63421102701659,11.273248658116424,10.898415635135263,8.61704576617875
1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,9.69812101696013,11.110708772783159,11.054217870830401,11.054217870830401,10.903890580804239,10.868150042713424,10.868150042713424,10.808910036314435,10.903890580804239,10.937222902216725,11.655759499038734,10.898415635135263,9.959763910812752
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,11.04404863079418,11.045283369964402,11.045283369964402,10.867898869298177,11.311224400983491,11.311224400983491,11.311224400983491,10.894518710219307,11.200787174039696,11.041263967128458,10.898415635135263,13.820499094499693
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,11.140220471292183,11.140220471292183,11.140220471292183,10.894518710219307,11.140220471292183,11.499769794966772,10.898415635135263,12.506180941677357
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,10.607539974684908,10.607539974684908,10.607539974684908,10.894518710219307,10.815870716281147,10.752045520711334,10.898415635135263,8.412054873292933
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.912202696038703,10.791039736291108,10.791039736291108,10.867898869298177,10.793773686163128,10.793773686163128,10.793773686163128,10.894518710219307,10.895110821276917,10.410010136077346,10.898415635135263,9.843427521308428
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,11.367276355560078,11.367276355560078,10.867898869298177,10.883378788358229,10.883378788358229,10.883378788358229,10.894518710219307,10.869479874913544,10.070993727253382,10.898415635135263,10.53212287826962
7,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,12.503609973389988,11.110708772783159,10.529336661946624,10.529336661946624,11.401342245851758,11.095076360612543,11.095076360612543,10.955348757087481,10.894518710219307,11.095076360612543,11.905517505015311,10.898415635135263,11.918397239722838
1,1983,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,10.742554565534922,10.742554565534922,10.867898869298177,10.920807796536925,10.920807796536925,10.920807796536925,10.894518710219307,10.991957163933973,10.752045520711334,10.898415635135263,10.819798284210286
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.69812101696013,10.51254121932266,10.492324497964942,10.492324497964942,10.867898869298177,10.471002892272947,10.732576563346107,10.471002892272947,10.894518710219307,10.471002892272947,10.070993727253382,10.898415635135263,7.362645270417825
3,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.905058983328656,10.905058983328656,10.867898869298177,10.766209554597546,10.766209554597546,10.766209554597546,10.894518710219307,10.865343076121615,11.041263967128458,10.898415635135263,10.788101428676253
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.492324497964942,10.492324497964942,10.867898869298177,10.71385255275377,10.71385255275377,10.71385255275377,10.894518710219307,10.811548254088498,10.752045520711334,10.898415635135263,9.229162126216771
5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.01358307059093,11.069002998076362,10.891025879468113,10.891025879468113,10.628254886499958,11.045266457266111,11.045266457266111,11.033600696963717,10.894518710219307,11.085707074939757,11.499769794966772,10.846105734621867,9.90353755128617
1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,10.51254121932266,10.231840267430035,10.231840267430035,10.236398269268328,11.071450952277775,11.071450952277775,10.835728823449454,11.488218040967483,11.049067174886963,10.752045520711334,10.846105734621867,10.165890277802454
3,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.640014127390154,11.640014127390154,11.640014127390154,10.867898869298177,11.10978965052431,11.10978965052431,11.10978965052431,10.894518710219307,11.10978965052431,11.499769794966772,10.898415635135263,11.496843744506146
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.975968081027128,11.111740926986032,11.111740926986032,10.867898869298177,10.816918358741816,10.816918358741816,10.816918358741816,10.894518710219307,10.816918358741816,10.070993727253382,10.898415635135263,10.021315031649332
4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,11.069002998076362,11.709768027895006,11.709768027895006,10.612492372366853,10.599310095868654,10.599310095868654,10.599310095868654,10.57819558377291,10.599310095868654,10.070993727253382,10.99095797131906,9.705707120679628
1,2013,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.289721514798648,11.163023389948714,11.163023389948714,10.628254886499958,11.033010814596205,11.033010814596205,11.033010814596205,10.894518710219307,11.033010814596205,11.041263967128458,10.846105734621867,11.682178837119062
1,1983,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,12.203846975112604,11.998487065191387,11.998487065191387,10.867898869298177,11.273145648035127,11.273145648035127,11.273145648035127,10.894518710219307,11.273145648035127,11.655759499038734,10.898415635135263,13.527829818844937
1,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.110708772783159,11.054217870830401,11.054217870830401,10.867898869298177,11.043245357694333,11.043245357694333,11.043245357694333,10.894518710219307,11.041178229215701,10.752045520711334,10.846105734621867,11.76084045503624
2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,10.620143400852314,11.367276355560078,11.367276355560078,10.236398269268328,10.886338336310763,10.886338336310763,10.886338336310763,10.894518710219307,10.886338336310763,10.410010136077346,10.846105734621867,11.962385767669812
1,1983,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.284278480996763,11.284278480996763,11.284278480996763,10.894518710219307,11.284278480996763,10.752045520711334,10.898415635135263,13.613395597831598
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.467936210461053,10.467936210461053,10.867898869298177,10.772563269696466,10.772563269696466,10.772563269696466,10.894518710219307,10.821006632069528,10.070993727253382,10.898415635135263,9.680406499268875
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.110708772783159,11.054217870830401,11.054217870830401,10.867898869298177,11.160955835592638,11.160955835592638,11.160955835592638,10.894518710219307,11.160955835592638,11.273248658116424,10.898415635135263,12.665550762912854
7,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,11.289721514798648,11.114522721885708,11.114522721885708,10.628254886499958,11.020698452130794,11.020698452130794,11.04593359140583,10.894518710219307,11.034957000969364,11.273248658116424,10.846105734621867,11.600945499760169
1,1983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.51254121932266,10.252228936904329,10.252228936904329,10.867898869298177,10.952046256989409,10.952046256989409,10.952046256989409,10.894518710219307,10.76310823867345,10.332078087480614,10.898415635135263,11.05989379378739
1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.604141597915584,10.975968081027128,10.054365892440364,10.054365892440364,11.275106400876476,10.114592548182321,10.114592548182321,10.79354441129748,10.894518710219307,10.114592548182321,11.655759499038734,10.846105734621867,9.841665338892785
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.469612630640494,8.997239440994074,8.997239440994074,10.867898869298177,10.536811801246873,10.536811801246873,10.536811801246873,10.894518710219307,10.478680275347978,10.410010136077346,10.898415635135263,7.868445598152976
1,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.136815182278031,10.912202696038703,11.15291813184879,11.15291813184879,10.628254886499958,11.217403793935649,11.217403793935649,11.217403793935649,10.894518710219307,11.217403793935649,11.273248658116424,10.846105734621867,13.099403812219405
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,10.572983036827797,10.572983036827797,10.867898869298177,10.73876167648769,10.73876167648769,10.73876167648769,10.894518710219307,10.73876167648769,10.752045520711334,10.898415635135263,9.420611021885355
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,11.10483450047033,11.10483450047033,11.10483450047033,10.894518710219307,10.99297038937653,10.295698749064284,10.898415635135263,12.234208105203018
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,12.203846975112604,11.616306196128335,11.616306196128335,10.867898869298177,11.127021489634677,11.127021489634677,11.127021489634677,10.894518710219307,11.127021489634677,11.041263967128458,10.898415635135263,12.404734961912181
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.683595028576557,10.683595028576557,10.867898869298177,10.988615622463769,10.988615622463769,10.988615622463769,10.894518710219307,11.118439851984036,11.273248658116424,10.898415635135263,11.340962076644454
5,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,10.475322431255302,11.110708772783159,11.64069867428746,11.64069867428746,11.809774385623076,11.269301073382334,11.269301073382334,11.01346564872791,10.894518710219307,11.19653514470766,12.182803577485947,11.208873210857517,10.116277691770847
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,10.622152785557445,10.622152785557445,10.622152785557445,10.894518710219307,10.616973516642624,10.410010136077346,10.898415635135263,8.524367395164237
4,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,10.942857323477657,10.942857323477657,10.987828151502217,10.894518710219307,10.942857323477657,11.655759499038734,10.898415635135263,13.616338017485088
1,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,9.62757103997272,12.203846975112604,11.8048597324702,11.8048597324702,11.921245869734625,11.19609662719487,11.19609662719487,11.153928719054369,10.894518710219307,11.19609662719487,12.457376679522962,10.898415635135263,12.611541086966115
3,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.163023389948714,11.163023389948714,10.867898869298177,10.772717198282315,10.772717198282315,10.772717198282315,10.894518710219307,10.772717198282315,11.655759499038734,10.898415635135263,10.652660561358601
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,11.042370023948346,11.042370023948346,10.867898869298177,11.203307985759398,11.203307985759398,11.203307985759398,10.894518710219307,11.210617197552601,10.410010136077346,10.898415635135263,12.991064918498138
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.815375828204525,10.836228107146631,10.836228107146631,10.867898869298177,10.804138980855232,10.804138980855232,10.804138980855232,10.894518710219307,10.804138980855232,10.070993727253382,10.898415635135263,9.923094082175046
1,1983,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.975968081027128,11.010842737859567,11.010842737859567,10.867898869298177,10.833202464040747,10.833202464040747,10.833202464040747,10.894518710219307,10.833202464040747,10.752045520711334,10.898415635135263,10.146472946063877
2,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,10.469612630640494,11.135001547086743,11.135001547086743,12.497107615913105,11.231096720234758,11.231096720234758,11.218840724852324,11.55559041573189,11.231096720234758,11.041263967128458,10.898415635135263,12.69518626029036
2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.475322431255302,10.51254121932266,11.232398616117873,11.232398616117873,10.236398269268328,10.655988639410237,10.655988639410237,10.655988639410237,10.894518710219307,10.655988639410237,10.332078087480614,10.846105734621867,9.604609707323613
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,10.572983036827797,10.572983036827797,10.867898869298177,10.634654167792187,10.634654167792187,10.634654167792187,10.894518710219307,10.588464648276863,10.410010136077346,10.898415635135263,8.620451699403057
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,11.135001547086743,11.135001547086743,10.867898869298177,11.030301338615958,11.030301338615958,11.030301338615958,10.894518710219307,11.005747641948716,10.752045520711334,10.898415635135263,11.661354090741
1,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.815375828204525,10.610650111797304,10.610650111797304,10.867898869298177,10.569654118919441,10.569654118919441,10.569654118919441,10.894518710219307,10.569654118919441,10.332078087480614,10.846105734621867,8.120868185024145
2,1984,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,10.981171340079765,10.981171340079765,10.981171340079765,10.894518710219307,10.930774459723601,11.041263967128458,10.898415635135263,11.055445486411639
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,10.60945251035581,11.012554294749847,11.012554294749847,10.867898869298177,11.327840815896815,11.327840815896815,11.327840815896815,10.894518710219307,11.09508730993451,10.752045520711334,10.898415635135263,13.948211105532613
1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.604141597915584,10.815375828204525,11.083572731817277,11.083572731817277,10.628254886499958,10.915496617530955,10.915496617530955,10.915496617530955,10.894518710219307,10.915496617530955,11.499769794966772,10.846105734621867,10.778977123006351
